idProducto,titulo,categoria,descripcion,precio,tags,stock,imagen,link,region,ciudad,cantidadReviews,unaEstrella,dosEstrellas,tresEstrellas,cuatroEstrellas,cincoEstrellas,reviewPromedio,likes,dislikes,opiniones,idVendedor,nombre,tagsVendedor,regionVendedor,ciudadVendedor,reputacion,reputacionEstrellas,completadas,canceladas,total,ratingPositivo,ratingNeutral,ratingNegativo,ventas,reclamos,entregasRetrasadas,cancelaciones,BRAND,LINE,MODEL,COMPATIBLE_CELLPHONE_BRANDS,COMPATIBLE_CELLPHONE_LINES,COMPATIBLE_CELLPHONE_MODELS,CELLPHONE_BATTERY_TYPE,CELLPHONE_BATTERY_OUTPUT_VOLTAGE,BATTERY_CAPACITY,PACKAGE_HEIGHT,PACKAGE_WIDTH,PACKAGE_LENGTH,PACKAGE_WEIGHT,GTIN,HAZMAT_TRANSPORTABILITY,ANATEL_HOMOLOGATION_NUMBER,EMPTY_GTIN_REASON,CELLPHONE_BATTERY_INPUT_VOLTAGE,MPN,ITEM_CONDITION,SELLER_SKU,IS_FLAMMABLE,IS_KIT,DESCRIPTIVE_TAGS,PRODUCT_FEATURES,PRODUCT_CHEMICAL_FEATURES,FOODS_AND_DRINKS,MEDICINES,BATTERIES_FEATURES,SHIPMENT_PACKING,ADDITIONAL_INFO_REQUIRED,EXCLUDED_PLATFORMS,IS_SUITABLE_FOR_SHIPMENT,PRODUCT_DATA_SOURCE,LIMITED_MARKETPLACE_VISIBILITY_REASONS,HAS_COMPATIBILITIES
MLC597797957,Batería Compatible Con iPhone 8g,MLC5068,"IMAGEN DE REFERENCIA! 

PRODUCTO: Batería compatible con IPhone 8 G

-------------------------------------------------------------------------------------------- 
| PRECIOS PREFERENCIALES EN INSTALACION
 EN NUESTRO LOCAL PARA NUESTROS CLIENTES DE MERCADO LIBRE 
-------------------------------------------------------------------------------------------- 
DESPACHO O RETIRO:
| Delivery y Envíos a todo Chile !
| Puedes retirar el producto de forma personal en nuestra tienda física. 
| Si vives en una zona alejada a nuestra tienda, puedes utilizar Mercado Envíos, que nos 
| permite llegar a cualquier parte del país y te enviamos el producto a la sucursal
| de correo mas cercana a tu casa u oficina, estés donde estés.

 Estamos ubicados en el centro de la ciudad de Viña del Mar !
-------------------------------------------------------------------------------------------
MEDIOS DE PAGO:
- Transferencia, efectivo y puedes pagar con tarjeta de crédito hasta en 12 cuotas a través de mercado pago !
-------------------------------------------------------------------------------------------- 
| EN CASO DE ALGUN PROBLEMA POR FAVOR NO INICIE UN RECLAMO 
YA QUE POR LAS NUEVAS POLITICAS DE MERCADO LIBRE SOLO NOS GENERA PROBLEMAS 
CON LA REPUTACION 
================= FIXMOBILE ======================",12000,extended_warranty_eligible loyalty_discount_eligible good_quality_picture kvs_primary immediate_payment,1,http://http2.mlstatic.com/D_616526-MLC45745632980_042021-I.jpg,https://articulo.mercadolibre.cl/MLC-597797957-bateria-compatible-con-iphone-8g-_JM,Valparaíso,Viña Del Mar,1,0,0,0,0,1,5,0,0,,709729032,FIXMOBILEVIÑA,normal mshops credits_profile messages_as_seller,Valparaíso,Viña Del Mar,3,5,2906,440,3346,0.89,0.05,0.06,602,0.0137,0.0253,0,Genérico,,8g,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1023657211,Batería Para Nokia 7.2,MLC5068,"BATERIA ALTERNATIVA DE ALTA CALIDAD

ENVIOS A TODO CHILE mediante Chilexpress o Starken. AL COMPRAR SE LE PEDIRAN LOS DETALLES

INFORMACION IMPORANTE:

- En la ficha técnica podrá visualizar los datos del artículo

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultar en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Consulte POR NUESTO SERVICIO TENICO

- Las fotografías del artículo son referenciales.

- El producto cuenta con garantía de funcionamiento de 3 meses.

- Para su conveniencia y tranquilidad ante la actual contingencia, todos los productos cuentan con ENVIOS PERSONALIZADOS, por lo que haremos llegar el producto directamente a su puerta.

- Puede consultar también por la modalidad de entrega personal.

- Si tiene cualquier duda, siéntese a gusto de realizarla en la sección de preguntas.",16980,kvs_primary good_quality_thumbnail good_quality_picture extended_warranty_eligible immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_784232-MLC50730546940_072022-I.jpg,https://articulo.mercadolibre.cl/MLC-1023657211-bateria-para-nokia-72-_JM,RM (Metropolitana),Santiago,2,0,0,0,0,2,5,0,0, Super!! la instale en la mañana y ha funcionó perfecta.,451110374,ENRITECNOSTORE,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,1,5,1995,136,2131,0.91,0.04,0.05,310,0.0091,0.0084,0,Nokia,,LC-620,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1015442697,Batería Compatible Samsung A51 + Adhesivo Regalo - Dcompras,MLC5068,"Bateria compatible con Samsung Galaxy A51 Calidad AAA


Modelos Compatibles: SM-A515F, SM-A515F/DSN, SM-A515F/DS, SM-A515F/DST, SM-A515F/DSM, SM-A515F/N, SM-A515U, SM-A515U1, SM-A515W, SM-A515X, SM-S515DL

Batería Calidad AAA fabricada presentando un desempeño similiar en duración y vida util. 

Políticas de Compra, Medios de Pago y Preguntas Frecuentes se encuentran en las imágenes del producto.
Estamos Cercano al Metro Departamental.
Hacemos envíos por Starken a regiones y Mercado Flex el mismo día previo pago en la Región Metropolitana
Cualquier Duda sera respondida a la Brevedad.",11990,kvs_primary good_quality_picture good_quality_thumbnail extended_warranty_eligible immediate_payment,1,http://http2.mlstatic.com/D_966810-MLC50575520013_072022-I.jpg,https://articulo.mercadolibre.cl/MLC-1015442697-bateria-compatible-samsung-a51-adhesivo-regalo-dcompras-_JM,RM (Metropolitana),San Miguel,2,0,0,1,0,1,4,0,0,,1132549924,DCOMPRASTECNOLOGALIMITADADC,normal credits_profile messages_as_seller,RM (Metropolitana),San Miguel,0,5,1095,129,1224,0.89,0.08,0.03,183,0.033,0.0583,0.0047,Genérico,,A51,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1430760179,Batería Para Motorola Moto G22,MLC439925,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",16990,good_quality_thumbnail kvs_primary extended_warranty_eligible immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_922811-MLA72142286354_102023-I.jpg,https://articulo.mercadolibre.cl/MLC-1430760179-bateria-para-motorola-moto-g22-_JM,RM (Metropolitana),Santiago,1,0,0,0,0,1,5,0,0,,456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Genérica,,NH50,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC930699460,Bateria Original Samsung Galaxy A12 A125 5000 Mah Genuina,MLC5068,"""Batería Original Samsung Galaxy  A12 A125""
----------------------------------------------------------------------
     ""SERVICIO TÉCNICO ESPECIALIZADO""
--------------------------------------------------------------------

• Producto Original Sacado de equipos GARANTIZADAS
• Compatible con Samsung Galaxy A12
• Modelo: EB-BA217ABY
• Garantizados 3 meses

Características

• Bateria Samsung Galaxy
• Tipo: Li - ion Battery
• Modelo: EB-BA217ABY
• Capacidad: 5000 mAh
• Voltaje: 3.8 v / 19.25 Wh

-----------------------------------------------------------------
""CONSULTE POR INSTALACIÓN EN TIENDA
----------------------------------------------------------------

Respaldo VENTAS ELECTRONICAS

• Líderes en ventas online",14900,good_quality_picture good_quality_thumbnail kvs_primary loyalty_discount_eligible immediate_payment,1,http://http2.mlstatic.com/D_966595-MLC46641028541_072021-I.jpg,https://articulo.mercadolibre.cl/MLC-930699460-bateria-original-samsung-galaxy-a12-a125-5000-mah-genuina-_JM,RM (Metropolitana),Santiago,1,0,0,0,0,1,5,0,0,,625133434,VENTAS ELECTRONICAS-S,normal credits_profile mshops messages_as_seller,RM (Metropolitana),Santiago,3,5,10918,740,11658,0.9,0.04,0.06,1870,0.0085,0.0005,0.0005,Samsung,,EB-BA217ABY,,,,,,,,,,,,,,,,,Reacondicionado,,,,,,,,,,,,,,,,
MLC548151881,Batería Para LG K10,MLC5068,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",9490,extended_warranty_eligible good_quality_thumbnail good_quality_picture kvs_primary loyalty_discount_eligible immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_822315-MLC43531210271_092020-I.jpg,https://articulo.mercadolibre.cl/MLC-548151881-bateria-para-lg-k10-_JM,RM (Metropolitana),Santiago,5,0,0,0,0,5,5,0,0," Super, y yo daba mi por perdido mi móvil, carga rápido, dura más de 24 horas la recarga, excelente producto. En perfecto estado. Cumple su rol al 100%. Funciona a la perfección, totalmente operativa.",456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Alternativa,,BL-45A1H,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC932466551,Batería Para Motorola Moto G8 Power,MLC5068,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",18991,kvs_primary loyalty_discount_eligible extended_warranty_eligible good_quality_thumbnail good_quality_picture immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_686590-MLA48210342590_112021-I.jpg,https://articulo.mercadolibre.cl/MLC-932466551-bateria-para-motorola-moto-g8-power-_JM,RM (Metropolitana),Santiago,1,0,0,0,0,1,5,0,0, Bien.,456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Genérica,,KZ50,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC435482117,Bateria Galaxy Note 1 I9220 I9228 N7000 N700  I717 I889,MLC5068,"Gracias por visitar JMPRODUCTOS
- Somos local establecido JMPRODUCTOS 
- Es fácil encontrarnos JMPRODUCTOS 
- Tenemos variedad de productos JPPRODUCTOS 
- Espero sus preguntas JMPRODUCTOS


BATERIA PARA SAMSUNG GALAXY NOTE 1 LARGA DURACIÓN 

Si su teléfono presenta problemas de carga, se descarga en forma rápida, enciende y se apaga, lo cual genera andar cargándolo todo el día y en cualquier parte, esta es la solución a sus problemas, renueve su batería y deje su equipo como nuevo.

CARACTERÍSTICAS:
• Batería Alternativa 
• Modelo Samsung Note 1
• Capacidad 3.030 mAh
• Batería litio 3.7V
• Batería litio 3.7V
• Producto nuevo y en caja

MODELOS COMPATIBLES:
• Samsung Galaxy Note 1 i717 
• Samsung Galaxy Note 1 i9220 
• Samsung Galaxy Note 1 N7000 
• Samsung Galaxy Note 1 i9228 
• Samsung Galaxy Note 1 i889 
• Samsung Galaxy Note 1 N7005",7900,dragged_bids_and_visits good_quality_picture extended_warranty_eligible kvs_primary good_quality_thumbnail immediate_payment,1,http://http2.mlstatic.com/D_880284-MLC31210896631_062019-I.jpg,https://articulo.mercadolibre.cl/MLC-435482117-bateria-galaxy-note-1-i9220-i9228-n7000-n700-i717-i889-_JM,RM (Metropolitana),Providencia,0,0,0,0,0,0,0,0,0,,169271108,JMPRODUCTOSVENTAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Providencia,3,5,20856,1316,22172,0.91,0.04,0.05,4006,0.0189,0.0035,0.0014,Marca Genérica,,EB615268VU,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1035710862,Bateria Para Samsung Galaxy S6 + Kit De Desarme ,MLC5068,"Gracias por visitar JMPRODUCTOS

• Somos local establecido JMPRODUCTOS 
• Es fácil encontrarnos JMPRODUCTOS 
• Tenemos variedad de productos JMPRODUCTOS 
• Espero sus preguntas JMPRODUCTOS

HORARIO DE ATENCIÓN LOCAL:
• Lunes a Viernes: 11:00 hrs a 19:00 hrs
• Sábados: 11:00 hrs a 15:00 hrs 

========================================

BATERIA COMPATIBLE SAMSUNG GALAXY S6 G9200 

Si su teléfono presenta problemas de carga, se descarga en forma rápida, enciende y se apaga, lo cual genera andar cargándolo todo el día y en cualquier parte, esta es la solución a sus problemas, renueve su batería y deje su equipo como nuevo. 
 
CARACTERÍSTICAS:
• Batería Alternativa con los estándares de la original 
• Modelo Samsung Galaxy S6
• Capacidad 2.550 Mah
• Batería litio 3.85V
• Modelos: EB-BG920ABE / EBBG920ABE
• Producto nuevo y en caja 
 
MODELOS COMPATIBLES:

• Samsung Galaxy S6 G9200 
• Samsung Galaxy S6 G920f 
• Samsung Galaxy S6 G920i 
• Samsung Galaxy S6 G920A 
• Samsung Galaxy S6 G925S 
• Samsung Galaxy S6 G920K 
• Samsung Galaxy S6 G920L 
• Samsung Galaxy S6 G920S 
• Samsung Galaxy S6 G920T

===============================================
MEDIOS DE PAGO:

- Transferencia, efectivo y MercadoPago.

MEDIOS DE ENTREGA:

- MERCADOENVIOS: Envíos 100% asegurados comprando por Mercado Libre usando Mercado Envíos. 
- ENVIÓ POR PAGAR: Se realizan envíos por pagar a través Starken 
- A CONVENIR: Entregas en nuestro Local comercial en Macul al límite con Ñuñoa. (A cuadras del METRO ESTADIO NACIONAL)

NO ENTREGAMOS EN METROS, NO INSISTA POR FAVOR, SOLO LOCAL COMERCIAL O ENVIO.

GARANTIA:

- Todos nuestros productos tienen 3 meses de garantía Legal, por fallas técnicas

================= JMPRODUCTOS ================",11990,good_quality_thumbnail kvs_primary extended_warranty_eligible good_quality_picture immediate_payment,1,http://http2.mlstatic.com/D_802131-MLC52366664191_112022-I.jpg,https://articulo.mercadolibre.cl/MLC-1035710862-bateria-para-samsung-galaxy-s6-kit-de-desarme-_JM,RM (Metropolitana),Providencia,0,1,0,0,0,0,0,0,0,,169271108,JMPRODUCTOSVENTAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Providencia,3,5,20856,1316,22172,0.91,0.04,0.05,4006,0.0189,0.0035,0.0014,Samsung,,EB-BG920ABE,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC614106969,Bataria Original Samsung Galaxy A51 Genuina ( No Copia),MLC5068,"""Batería Samsung Galaxy ORIGINAL A51 bg515 GENUINA""
_____________________________________

• Producto Original Sacada de equipos GARANTIZADAS
• Compatible con Samsung Galaxy A51
• Modelo: EB-BG515ABA
• Garantizados 3 meses

Características
• Bateria Samsung Galaxy A51
• Tipo: Li - ion Battery
• Modelo: EB-BG515ABA
• Capacidad: 4000 mAh
• Voltaje: 3.8 v / Wh
__________________________________________________

Respaldo VENTAS ELECTRONICAS

• Líderes en ventas online",14900,kvs_primary loyalty_discount_eligible good_quality_thumbnail good_quality_picture immediate_payment,1,http://http2.mlstatic.com/D_833356-MLA52617743354_112022-I.jpg,https://articulo.mercadolibre.cl/MLC-614106969-bataria-original-samsung-galaxy-a51-genuina-no-copia-_JM,RM (Metropolitana),Santiago,0,0,0,0,0,0,0,0,0,,625133434,VENTAS ELECTRONICAS-S,normal credits_profile mshops messages_as_seller,RM (Metropolitana),Santiago,3,5,10918,740,11658,0.9,0.04,0.06,1870,0.0085,0.0005,0.0005,Samsung,,EB-BA500ABE,,,,,,,,,,,,,,,,,Reacondicionado,,,,,,,,,,,,,,,,
